game_pk,official_date,game_date_utc,season,game_type,double_header,game_number,series_game_number,day_night,scheduled_innings,status,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,home_win,total_runs,run_diff,home_sp_id,home_sp_name,away_sp_id,away_sp_name,venue_id,venue_name,reported_condition,reported_temp_f,reported_wind,innings_played,home_batted_ninth
717355,2023-07-18,2023-07-19T00:40:00Z,2023,R,N,1,1,night,9,Final,115,Colorado Rockies,117,Houston Astros,4,3,1,7,1,656234,Jake Bird,686613,Hunter Brown,19,Coors Field,Partly Cloudy,88,"9 mph, Out To LF",9,0
717356,2023-07-18,2023-07-19T00:10:00Z,2023,R,N,1,2,night,9,Final,118,Kansas City Royals,116,Detroit Tigers,11,10,1,21,1,663738,Daniel Lynch IV,669373,Tarik Skubal,7,Kauffman Stadium,Partly Cloudy,76,"8 mph, R To L",9,0
717357,2023-07-18,2023-07-18T23:45:00Z,2023,R,N,1,2,night,9,Final,138,St. Louis Cardinals,146,Miami Marlins,5,2,1,7,3,656756,Jordan Montgomery,665795,Edward Cabrera,2889,Busch Stadium,Clear,81,"3 mph, R To L",10,1
717358,2023-07-18,2023-07-18T23:20:00Z,2023,R,N,1,1,night,9,Final,144,Atlanta Braves,109,Arizona Diamondbacks,13,16,0,29,-3,693821,Bryce Elder,605200,Zach Davies,4705,Truist Park,Clear,90,"8 mph, In From RF",9,1
717359,2023-07-18,2023-07-18T23:10:00Z,2023,R,N,1,1,night,9,Final,121,New York Mets,145,Chicago White Sox,11,10,1,21,1,471911,Carlos Carrasco,608337,Lucas Giolito,3289,Citi Field,Clear,80,"7 mph, Out To LF",9,0
717360,2023-07-18,2023-07-18T23:10:00Z,2023,R,N,1,2,night,9,Final,113,Cincinnati Reds,137,San Francisco Giants,10,11,0,21,-1,596133,Luke Weaver,543101,Anthony DeSclafani,2602,Great American Ball Park,Cloudy,78,"7 mph, R To L",9,1
717361,2023-07-18,2023-07-18T23:05:00Z,2023,R,N,1,2,night,9,Final,110,Baltimore Orioles,119,Los Angeles Dodgers,3,10,0,13,-7,669330,Tyler Wells,675627,Michael Grove,2,Oriole Park at Camden Yards,Clear,87,"8 mph, L To R",9,1
717362,2023-07-18,2023-07-18T23:07:00Z,2023,R,N,1,1,night,9,Final,141,Toronto Blue Jays,135,San Diego Padres,1,9,0,10,-8,666201,Alek Manoah,605397,Joe Musgrove,14,Rogers Centre,Partly Cloudy,73,"5 mph, Out To LF",9,1
717363,2023-07-18,2023-07-18T22:40:00Z,2023,R,N,1,1,night,9,Final,143,Philadelphia Phillies,158,Milwaukee Brewers,4,3,1,7,1,605400,Aaron Nola,527054,Julio Teheran,2681,Citizens Bank Park,Cloudy,89,"12 mph, L To R",9,0
717364,2023-07-18,2023-07-18T23:05:00Z,2023,R,N,1,2,night,9,Final,134,Pittsburgh Pirates,114,Cleveland Guardians,1,10,0,11,-9,656605,Mitch Keller,671106,Logan Allen,31,PNC Park,Partly Cloudy,80,"8 mph, Out To LF",9,1
717333,2023-07-19,2023-07-20T00:10:00Z,2023,R,N,1,3,night,9,Final,118,Kansas City Royals,116,Detroit Tigers,2,3,0,5,-1,642232,Ryan Yarbrough,593958,Eduardo Rodriguez,7,Kauffman Stadium,Overcast,83,"8 mph, In From RF",9,1
717335,2023-07-19,2023-07-20T01:40:00Z,2023,R,N,1,3,night,9,Final,136,Seattle Mariners,142,Minnesota Twins,3,6,0,9,-3,622491,Luis Castillo,628317,Kenta Maeda,680,T-Mobile Park,Clear,83,"9 mph, L To R",9,1
717336,2023-07-19,2023-07-20T00:05:00Z,2023,R,N,1,3,night,9,Final,112,Chicago Cubs,120,Washington Nationals,8,3,1,11,5,543294,Kyle Hendricks,592866,Trevor Williams,17,Wrigley Field,Partly Cloudy,77,"8 mph, R To L",9,0
717338,2023-07-19,2023-07-19T23:07:00Z,2023,R,N,1,2,night,9,Final,141,Toronto Blue Jays,135,San Diego Padres,0,2,0,2,-2,621244,José Berríos,506433,Yu Darvish,14,Rogers Centre,Roof Closed,68,"0 mph, None",9,1
717339,2023-07-19,2023-07-19T23:07:00Z,2023,R,N,1,3,day,9,Final,108,Los Angeles Angels,147,New York Yankees,7,3,1,10,4,681217,Chase Silseth,607074,Carlos Rodón,1,Angel Stadium,Partly Cloudy,89,"10 mph, Out To CF",9,0
717340,2023-07-19,2023-07-19T23:20:00Z,2023,R,N,1,2,night,9,Final,144,Atlanta Braves,109,Arizona Diamondbacks,3,5,0,8,-2,450203,Charlie Morton,669194,Ryne Nelson,4705,Truist Park,Partly Cloudy,85,"7 mph, Out To LF",9,1
717341,2023-07-19,2023-07-19T23:10:00Z,2023,R,N,1,2,night,9,Final,121,New York Mets,145,Chicago White Sox,5,1,1,6,4,434378,Justin Verlander,657053,Touki Toussaint,3289,Citi Field,Partly Cloudy,79,"4 mph, Out To LF",9,0
717342,2023-07-19,2023-07-19T23:10:00Z,2023,R,N,1,3,night,9,Final,113,Cincinnati Reds,137,San Francisco Giants,3,2,1,5,1,668933,Graham Ashcraft,548389,Ross Stripling,2602,Great American Ball Park,Partly Cloudy,82,"5 mph, R To L",9,0
717343,2023-07-19,2023-07-19T17:05:00Z,2023,R,N,1,3,day,9,Final,110,Baltimore Orioles,119,Los Angeles Dodgers,8,5,1,13,3,665152,Dean Kremer,628711,Julio Urías,2,Oriole Park at Camden Yards,Partly Cloudy,85,"3 mph, Out To CF",9,0
717344,2023-07-19,2023-07-19T19:37:00Z,2023,R,N,1,3,day,9,Final,133,Oakland Athletics,111,Boston Red Sox,6,5,1,11,1,686610,Ken Waldichuk,678394,Brayan Bello,10,Oakland Coliseum,Sunny,69,"9 mph, Out To RF",9,0
717345,2023-07-19,2023-07-19T19:10:00Z,2023,R,N,1,2,day,9,Final,115,Colorado Rockies,117,Houston Astros,1,4,0,5,-3,596295,Austin Gomber,656232,Brandon Bielak,19,Coors Field,Cloudy,90,"8 mph, In From CF",9,1
717346,2023-07-19,2023-07-19T18:05:00Z,2023,R,N,1,3,day,9,Final,140,Texas Rangers,139,Tampa Bay Rays,5,1,1,6,4,592351,Jon Gray,641793,Zack Littell,5325,Globe Life Field,Roof Closed,74,"0 mph, None",9,0
717347,2023-07-19,2023-07-19T22:40:00Z,2023,R,N,1,2,night,9,Final,143,Philadelphia Phillies,158,Milwaukee Brewers,3,5,0,8,-2,650911,Cristopher Sánchez,607067,Colin Rea,2681,Citizens Bank Park,Cloudy,82,"3 mph, Out To CF",9,1
717348,2023-07-19,2023-07-19T16:35:00Z,2023,R,N,1,3,day,9,Final,134,Pittsburgh Pirates,114,Cleveland Guardians,7,5,1,12,2,448179,Rich Hill,650644,Aaron Civale,31,PNC Park,Cloudy,75,"4 mph, Out To LF",9,0
717351,2023-07-19,2023-07-19T18:15:00Z,2023,R,N,1,3,day,9,Final,138,St. Louis Cardinals,146,Miami Marlins,6,4,1,10,2,641712,Dakota Hudson,645261,Sandy Alcantara,2889,Busch Stadium,Cloudy,85,"5 mph, R To L",9,0
717322,2023-07-20,2023-07-21T00:05:00Z,2023,R,N,1,1,night,9,Final,112,Chicago Cubs,138,St. Louis Cardinals,2,7,0,9,-5,573186,Marcus Stroman,571927,Steven Matz,17,Wrigley Field,Partly Cloudy,80,"13 mph, L To R",9,1
717323,2023-07-20,2023-07-21T01:40:00Z,2023,R,N,1,1,night,9,Final,133,Oakland Athletics,117,Houston Astros,1,3,0,4,-2,663687,Hogan Harris,641585,J.P. France,10,Oakland Coliseum,Clear,71,"7 mph, Out To RF",9,1
717327,2023-07-20,2023-07-20T19:40:00Z,2023,R,N,1,4,day,9,Final,136,Seattle Mariners,142,Minnesota Twins,5,0,1,5,5,669923,George Kirby,641154,Pablo López,680,T-Mobile Park,Sunny,76,"1 mph, Calm",9,0
717328,2023-07-20,2023-07-20T22:40:00Z,2023,R,N,1,1,night,9,Final,139,Tampa Bay Rays,110,Baltimore Orioles,3,4,0,7,-1,607192,Tyler Glasnow,502043,Kyle Gibson,12,Tropicana Field,Dome,72,"0 mph, None",10,1
717329,2023-07-20,2023-07-20T16:35:00Z,2023,R,N,1,3,day,9,Final,143,Philadelphia Phillies,158,Milwaukee Brewers,0,4,0,4,-4,592836,Taijuan Walker,669203,Corbin Burnes,2681,Citizens Bank Park,Partly Cloudy,84,"4 mph, Out To LF",9,1
717330,2023-07-20,2023-07-20T17:10:00Z,2023,R,N,1,3,day,9,Final,121,New York Mets,145,Chicago White Sox,2,6,0,8,-4,500779,Jose Quintana,656629,Michael Kopech,3289,Citi Field,Sunny,85,"3 mph, L To R",9,1
717331,2023-07-20,2023-07-20T17:07:00Z,2023,R,N,1,3,day,9,Final,141,Toronto Blue Jays,135,San Diego Padres,4,0,1,4,4,605135,Chris Bassitt,605483,Blake Snell,14,Rogers Centre,Sunny,75,"8 mph, Out To RF",9,0
717332,2023-07-20,2023-07-20T18:10:00Z,2023,R,N,1,4,day,9,Final,118,Kansas City Royals,116,Detroit Tigers,0,3,0,3,-3,425844,Zack Greinke,547179,Michael Lorenzen,7,Kauffman Stadium,Sunny,86,"11 mph, L To R",9,1
717334,2023-07-20,2023-07-20T16:35:00Z,2023,R,N,1,4,day,9,Final,113,Cincinnati Reds,137,San Francisco Giants,5,1,1,6,4,671096,Andrew Abbott,502171,Alex Cobb,2602,Great American Ball Park,Cloudy,85,"7 mph, Varies",9,0
717337,2023-07-20,2023-07-20T16:20:00Z,2023,R,N,1,3,day,9,Final,144,Atlanta Braves,109,Arizona Diamondbacks,7,5,1,12,2,675911,Spencer Strider,668678,Zac Gallen,4705,Truist Park,Partly Cloudy,90,"10 mph, R To L",9,0
717310,2023-07-21,2023-07-22T01:40:00Z,2023,R,N,1,2,night,9,Final,133,Oakland Athletics,117,Houston Astros,4,6,0,10,-2,676664,JP Sears,664285,Framber Valdez,10,Oakland Coliseum,Clear,71,"11 mph, Out To RF",9,1
717311,2023-07-21,2023-07-22T02:10:00Z,2023,R,N,1,1,night,9,Final,136,Seattle Mariners,141,Toronto Blue Jays,3,2,1,5,1,682243,Bryce Miller,579328,Yusei Kikuchi,680,T-Mobile Park,Clear,79,"5 mph, Calm",9,1
717312,2023-07-21,2023-07-22T01:38:00Z,2023,R,N,1,1,night,9,Final,108,Los Angeles Angels,134,Pittsburgh Pirates,8,5,1,13,3,660271,Shohei Ohtani,670912,Johan Oviedo,1,Angel Stadium,Partly Cloudy,79,"6 mph, Out To CF",9,0
717313,2023-07-21,2023-07-22T00:10:00Z,2023,R,N,1,1,night,9,Final,158,Milwaukee Brewers,144,Atlanta Braves,4,6,0,10,-2,642547,Freddy Peralta,647336,Michael Soroka,32,American Family Field,Clear,79,"6 mph, L To R",9,1
717314,2023-07-21,2023-07-22T00:10:00Z,2023,R,N,1,1,night,9,Final,142,Minnesota Twins,145,Chicago White Sox,9,4,1,13,5,657746,Joe Ryan,458681,Lance Lynn,3312,Target Field,Partly Cloudy,82,"7 mph, Out To LF",9,0
717315,2023-07-21,2023-07-21T23:10:00Z,2023,R,N,1,1,night,9,Final,114,Cleveland Guardians,143,Philadelphia Phillies,6,5,1,11,1,668909,Gavin Williams,624133,Ranger Suarez,5,Progressive Field,Clear,75,"1 mph, Out To RF",9,0
717316,2023-07-21,2023-07-22T00:05:00Z,2023,R,N,1,1,night,9,Final,140,Texas Rangers,119,Los Angeles Dodgers,5,11,0,16,-6,571760,Andrew Heaney,664062,Tony Gonsolin,5325,Globe Life Field,Roof Closed,74,"0 mph, None",9,1
717317,2023-07-21,2023-07-21T22:40:00Z,2023,R,N,1,1,night,9,Final,116,Detroit Tigers,135,San Diego Padres,4,5,0,9,-1,681857,Reese Olson,607625,Seth Lugo,2394,Comerica Park,Partly Cloudy,80,"8 mph, L To R",9,1
717318,2023-07-21,2023-07-21T23:05:00Z,2023,R,N,1,1,night,9,Final,147,New York Yankees,118,Kansas City Royals,5,4,1,9,1,657376,Clarke Schmidt,679525,Alec Marsh,3313,Yankee Stadium,Partly Cloudy,84,"12 mph, Out To RF",9,0
717319,2023-07-21,2023-07-21T22:40:00Z,2023,R,N,1,1,night,9,Final,146,Miami Marlins,115,Colorado Rockies,1,6,0,7,-5,666129,Braxton Garrett,663567,Peter Lambert,4169,loanDepot park,Roof Closed,72,"0 mph, None",9,1
717320,2023-07-21,2023-07-21T22:40:00Z,2023,R,N,1,2,night,9,Final,139,Tampa Bay Rays,110,Baltimore Orioles,3,0,1,3,3,621107,Zach Eflin,680694,Kyle Bradish,12,Tropicana Field,Dome,72,"0 mph, None",9,0
717321,2023-07-21,2023-07-21T23:10:00Z,2023,R,N,1,1,night,9,Final,113,Cincinnati Reds,109,Arizona Diamondbacks,9,6,1,15,3,594902,Ben Lively,674072,Tommy Henry,2602,Great American Ball Park,Cloudy,82,"8 mph, Out To CF",9,0
717324,2023-07-21,2023-07-21T23:10:00Z,2023,R,N,1,1,night,9,Final,111,Boston Red Sox,121,New York Mets,4,5,0,9,-1,676710,Kutter Crawford,673540,Kodai Senga,3,Fenway Park,Cloudy,75,"2 mph, Out To LF",9,1
717325,2023-07-21,2023-07-21T18:20:00Z,2023,R,N,1,2,day,9,Final,112,Chicago Cubs,138,St. Louis Cardinals,4,3,1,7,1,657006,Justin Steele,656427,Jack Flaherty,17,Wrigley Field,Sunny,74,"8 mph, In From LF",9,0
717326,2023-07-21,2023-07-21T23:05:00Z,2023,R,N,1,1,night,9,Final,120,Washington Nationals,137,San Francisco Giants,5,3,1,8,2,663623,Jake Irvin,622072,Alex Wood,3309,Nationals Park,Partly Cloudy,87,"6 mph, In From LF",9,0
717293,2023-07-22,2023-07-22T23:15:00Z,2023,R,N,1,2,night,9,Final,142,Minnesota Twins,145,Chicago White Sox,3,2,1,5,1,543243,Sonny Gray,656302,Dylan Cease,3312,Target Field,Cloudy,77,"6 mph, Out To CF",9,0
717295,2023-07-22,2023-07-23T01:07:00Z,2023,R,N,1,3,night,9,Final,133,Oakland Athletics,117,Houston Astros,4,1,1,5,3,621112,Paul Blackburn,664299,Cristian Javier,10,Oakland Coliseum,Partly Cloudy,75,"9 mph, Out To RF",9,0
717296,2023-07-22,2023-07-22T23:15:00Z,2023,R,N,1,2,night,9,Final,158,Milwaukee Brewers,144,Atlanta Braves,4,3,1,7,1,605288,Adrian Houser,642216,Allan Winans,32,American Family Field,Roof Closed,78,"0 mph, None",9,0
717297,2023-07-22,2023-07-23T01:07:00Z,2023,R,N,1,2,night,9,Final,108,Los Angeles Angels,134,Pittsburgh Pirates,0,3,0,3,-3,672282,Reid Detmers,621366,Ryan Borucki,1,Angel Stadium,Partly Cloudy,79,"9 mph, Out To CF",9,1
717299,2023-07-22,2023-07-22T22:10:00Z,2023,R,N,1,2,night,9,Final,116,Detroit Tigers,135,San Diego Padres,3,14,0,17,-11,666159,Matt Manning,680232,Jackson Wolf,2394,Comerica Park,Partly Cloudy,80,"8 mph, L To R",9,1
717300,2023-07-22,2023-07-22T20:10:00Z,2023,R,N,1,3,day,9,Final,139,Tampa Bay Rays,110,Baltimore Orioles,5,6,0,11,-1,663556,Shane McClanahan,680570,Grayson Rodriguez,12,Tropicana Field,Dome,72,"0 mph, None",9,1
717301,2023-07-22,2023-07-22T20:10:00Z,2023,R,N,1,2,day,9,Final,136,Seattle Mariners,141,Toronto Blue Jays,9,8,1,17,1,669302,Logan Gilbert,592332,Kevin Gausman,680,T-Mobile Park,Sunny,74,"4 mph, Out To CF",9,0
717302,2023-07-22,2023-07-22T23:10:00Z,2023,R,N,1,2,night,9,Final,114,Cleveland Guardians,143,Philadelphia Phillies,1,0,1,1,1,676440,Tanner Bibee,554430,Zack Wheeler,5,Progressive Field,Clear,78,"1 mph, In From RF",9,0
717303,2023-07-22,2023-07-22T20:10:00Z,2023,R,N,1,2,day,9,Final,113,Cincinnati Reds,109,Arizona Diamondbacks,4,2,1,6,2,682227,Brandon Williamson,694297,Brandon Pfaadt,2602,Great American Ball Park,Partly Cloudy,83,"7 mph, In From LF",9,0
717304,2023-07-22,2023-07-22T17:05:00Z,2023,R,N,1,2,day,9,Final,147,New York Yankees,118,Kansas City Royals,5,2,1,7,3,543037,Gerrit Cole,663903,Brady Singer,3313,Yankee Stadium,Sunny,79,"5 mph, L To R",9,0
717305,2023-07-22,2023-07-22T20:05:00Z,2023,R,N,1,2,day,9,Final,140,Texas Rangers,119,Los Angeles Dodgers,3,16,0,19,-13,641540,Dane Dunning,676272,Bobby Miller,5325,Globe Life Field,Roof Closed,72,"0 mph, None",9,1
717306,2023-07-22,2023-07-22T17:10:00Z,2023,R,N,1,2,day,9,Final,146,Miami Marlins,115,Colorado Rockies,3,4,0,7,-1,456501,Johnny Cueto,502624,Chase Anderson,4169,loanDepot park,Roof Closed,72,"0 mph, None",9,1
717307,2023-07-22,2023-07-22T23:05:00Z,2023,R,N,1,2,night,9,Final,120,Washington Nationals,137,San Francisco Giants,10,1,1,11,9,680686,Josiah Gray,657277,Logan Webb,3309,Nationals Park,Partly Cloudy,84,"4 mph, In From CF",9,0
717308,2023-07-22,2023-07-22T18:20:00Z,2023,R,N,1,3,day,9,Final,112,Chicago Cubs,138,St. Louis Cardinals,8,6,1,14,2,605242,Michael Fulmer,571945,Miles Mikolas,17,Wrigley Field,Partly Cloudy,82,"9 mph, Out To LF",9,0
717309,2023-07-22,2023-07-22T23:10:00Z,2023,R,N,1,2,night,9,Final,111,Boston Red Sox,121,New York Mets,8,6,1,14,2,572020,James Paxton,453286,Max Scherzer,3,Fenway Park,Partly Cloudy,74,"1 mph, L To R",9,0
717278,2023-07-23,2023-07-23T20:07:00Z,2023,R,N,1,3,day,9,Final,108,Los Angeles Angels,134,Pittsburgh Pirates,7,5,1,12,2,542881,Tyler Anderson,656605,Mitch Keller,1,Angel Stadium,Overcast,81,"5 mph, Out To CF",9,0
717279,2023-07-23,2023-07-23T20:07:00Z,2023,R,N,1,4,day,9,Final,133,Oakland Athletics,117,Houston Astros,2,3,0,5,-1,665622,Luis Medina,686613,Hunter Brown,10,Oakland Coliseum,Partly Cloudy,72,"11 mph, Out To RF",9,1
717281,2023-07-23,2023-07-23T20:10:00Z,2023,R,N,1,3,day,9,Final,136,Seattle Mariners,141,Toronto Blue Jays,3,4,0,7,-1,693433,Bryan Woo,666201,Alek Manoah,680,T-Mobile Park,Sunny,77,"4 mph, Out To RF",9,1
717283,2023-07-23,2023-07-23T17:40:00Z,2023,R,N,1,3,day,9,Final,114,Cleveland Guardians,143,Philadelphia Phillies,5,8,0,13,-3,675540,Xzavion Curry,605400,Aaron Nola,5,Progressive Field,Partly Cloudy,82,"5 mph, Out To RF",10,1
717284,2023-07-23,2023-07-23T18:35:00Z,2023,R,N,1,3,day,9,Final,140,Texas Rangers,119,Los Angeles Dodgers,8,4,1,12,4,527048,Martín Pérez,686218,Emmet Sheehan,5325,Globe Life Field,Roof Closed,74,"0 mph, None",9,0
717285,2023-07-23,2023-07-23T18:10:00Z,2023,R,N,1,3,day,9,Final,142,Minnesota Twins,145,Chicago White Sox,5,4,1,9,1,641927,Bailey Ober,608337,Lucas Giolito,3312,Target Field,Overcast,82,"6 mph, L To R",12,1
717286,2023-07-23,2023-07-23T18:20:00Z,2023,R,N,1,4,day,9,Final,112,Chicago Cubs,138,St. Louis Cardinals,7,2,1,9,5,592791,Jameson Taillon,656756,Jordan Montgomery,17,Wrigley Field,Sunny,78,"3 mph, In From RF",9,0
717287,2023-07-23,2023-07-23T18:10:00Z,2023,R,N,1,3,day,9,Final,158,Milwaukee Brewers,144,Atlanta Braves,2,4,0,6,-2,527054,Julio Teheran,693821,Bryce Elder,32,American Family Field,Partly Cloudy,80,"5 mph, In From RF",9,1
717288,2023-07-23,2023-07-23T16:05:00Z,2023,R,N,1,3,day,9,Final,116,Detroit Tigers,135,San Diego Padres,3,1,1,4,2,656412,Alex Faedo,605397,Joe Musgrove,2394,Comerica Park,Sunny,80,"3 mph, Out To LF",9,0
717289,2023-07-23,2023-07-23T17:40:00Z,2023,R,N,1,3,day,9,Final,113,Cincinnati Reds,109,Arizona Diamondbacks,7,3,1,10,4,596133,Luke Weaver,614179,José Ruiz,2602,Great American Ball Park,Partly Cloudy,83,"8 mph, R To L",9,0
717290,2023-07-23,2023-07-23T17:35:00Z,2023,R,N,1,3,day,9,Final,120,Washington Nationals,137,San Francisco Giants,6,1,1,7,5,669022,MacKenzie Gore,518397,Scott Alexander,3309,Nationals Park,Partly Cloudy,87,"4 mph, Out To LF",9,0
717291,2023-07-23,2023-07-23T17:40:00Z,2023,R,N,1,4,day,9,Final,139,Tampa Bay Rays,110,Baltimore Orioles,3,5,0,8,-2,671737,Taj Bradley,669330,Tyler Wells,12,Tropicana Field,Dome,72,"0 mph, None",9,1
717292,2023-07-23,2023-07-23T17:40:00Z,2023,R,N,1,3,day,9,Final,146,Miami Marlins,115,Colorado Rockies,3,2,1,5,1,666200,Jesús Luzardo,621389,Ty Blach,4169,loanDepot park,Roof Closed,72,"0 mph, None",10,1
717294,2023-07-23,2023-07-23T17:35:00Z,2023,R,N,1,3,day,9,Final,147,New York Yankees,118,Kansas City Royals,8,5,1,13,3,622663,Luis Severino,543475,Jordan Lyles,3313,Yankee Stadium,Sunny,84,"6 mph, In From CF",9,0
717298,2023-07-23,2023-07-23T23:10:00Z,2023,R,N,1,3,night,9,Final,111,Boston Red Sox,121,New York Mets,6,1,1,7,5,657514,Brennan Bernardino,471911,Carlos Carrasco,3,Fenway Park,Clear,75,"2 mph, Out To RF",9,0
717268,2023-07-24,2023-07-25T01:40:00Z,2023,R,N,1,1,night,9,Final,109,Arizona Diamondbacks,138,St. Louis Cardinals,6,10,0,16,-4,669194,Ryne Nelson,425794,Adam Wainwright,15,Chase Field,Roof Closed,78,"0 mph, None",9,1
717271,2023-07-24,2023-07-25T02:10:00Z,2023,R,N,1,1,night,9,Final,119,Los Angeles Dodgers,141,Toronto Blue Jays,3,6,0,9,-3,675627,Michael Grove,621244,José Berríos,22,Dodger Stadium,Clear,78,"5 mph, L To R",11,1
717273,2023-07-24,2023-07-25T00:10:00Z,2023,R,N,1,1,night,9,Final,158,Milwaukee Brewers,113,Cincinnati Reds,3,2,1,5,1,607067,Colin Rea,668933,Graham Ashcraft,32,American Family Field,Overcast,78,"3 mph, L To R",9,1
717274,2023-07-24,2023-07-25T00:10:00Z,2023,R,N,1,1,night,9,Final,117,Houston Astros,140,Texas Rangers,10,9,1,19,1,656232,Brandon Bielak,592351,Jon Gray,2392,Minute Maid Park,Roof Closed,73,"0 mph, None",9,1
717275,2023-07-24,2023-07-24T23:40:00Z,2023,R,N,1,1,night,9,Final,142,Minnesota Twins,136,Seattle Mariners,4,3,1,7,1,628317,Kenta Maeda,622491,Luis Castillo,3312,Target Field,Partly Cloudy,83,"4 mph, Out To LF",10,1
717276,2023-07-24,2023-07-25T01:40:00Z,2023,R,N,1,1,night,9,Final,135,San Diego Padres,134,Pittsburgh Pirates,4,8,0,12,-4,506433,Yu Darvish,682990,Quinn Priester,2680,Petco Park,Clear,72,"8 mph, L To R",9,1
717277,2023-07-24,2023-07-24T23:10:00Z,2023,R,N,1,1,night,9,Final,114,Cleveland Guardians,118,Kansas City Royals,3,5,0,8,-2,671106,Logan Allen,642232,Ryan Yarbrough,5,Progressive Field,Clear,79,"5 mph, L To R",9,1
717280,2023-07-24,2023-07-24T22:40:00Z,2023,R,N,1,1,night,9,Final,143,Philadelphia Phillies,110,Baltimore Orioles,2,3,0,5,-1,650911,Cristopher Sánchez,665152,Dean Kremer,2681,Citizens Bank Park,Partly Cloudy,85,"11 mph, Out To CF",9,1
717282,2023-07-24,2023-07-24T23:05:00Z,2023,R,N,1,1,night,9,Final,120,Washington Nationals,115,Colorado Rockies,6,10,0,16,-4,571578,Patrick Corbin,656234,Jake Bird,3309,Nationals Park,Partly Cloudy,85,"6 mph, Out To CF",9,1
718558,2023-07-24,2023-07-24T17:10:00Z,2023,R,N,1,1,day,9,Final,116,Detroit Tigers,137,San Francisco Giants,5,1,1,6,4,669373,Tarik Skubal,548389,Ross Stripling,2394,Comerica Park,Sunny,81,"5 mph, R To L",9,0
717255,2023-07-25,2023-07-26T00:10:00Z,2023,R,N,1,2,night,9,Final,117,Houston Astros,140,Texas Rangers,4,3,1,7,1,641585,J.P. France,666720,Yerry Rodríguez,2392,Minute Maid Park,Roof Closed,73,"0 mph, None",9,0
717256,2023-07-25,2023-07-26T02:10:00Z,2023,R,N,1,2,night,9,Final,119,Los Angeles Dodgers,141,Toronto Blue Jays,8,7,1,15,1,628711,Julio Urías,605135,Chris Bassitt,22,Dodger Stadium,Clear,83,"7 mph, L To R",10,1
717258,2023-07-25,2023-07-26T01:40:00Z,2023,R,N,1,2,night,9,Final,135,San Diego Padres,134,Pittsburgh Pirates,5,1,1,6,4,605483,Blake Snell,448179,Rich Hill,2680,Petco Park,Clear,75,"6 mph, L To R",9,0
717259,2023-07-25,2023-07-26T01:40:00Z,2023,R,N,1,2,night,9,Final,109,Arizona Diamondbacks,138,St. Louis Cardinals,3,1,1,4,2,518876,Merrill Kelly,571927,Steven Matz,15,Chase Field,Roof Closed,78,"0 mph, None",9,0
717260,2023-07-25,2023-07-25T23:10:00Z,2023,R,N,1,2,night,9,Final,114,Cleveland Guardians,118,Kansas City Royals,5,1,1,6,4,650644,Aaron Civale,425844,Zack Greinke,5,Progressive Field,Overcast,80,"0 mph, Calm",9,0
717261,2023-07-25,2023-07-25T23:10:00Z,2023,R,N,1,1,night,9,Final,111,Boston Red Sox,144,Atlanta Braves,7,1,1,8,6,670167,John Schreiber,450203,Charlie Morton,3,Fenway Park,Cloudy,69,"2 mph, Out To LF",9,0
717262,2023-07-25,2023-07-26T00:10:00Z,2023,R,N,1,2,night,9,Final,158,Milwaukee Brewers,113,Cincinnati Reds,3,4,0,7,-1,669203,Corbin Burnes,671096,Andrew Abbott,32,American Family Field,Clear,85,"10 mph, L To R",9,1
717263,2023-07-25,2023-07-26T00:10:00Z,2023,R,N,1,1,night,9,Final,145,Chicago White Sox,112,Chicago Cubs,3,7,0,10,-4,656629,Michael Kopech,543294,Kyle Hendricks,4,Guaranteed Rate Field,Clear,86,"9 mph, Varies",9,1
717264,2023-07-25,2023-07-25T23:40:00Z,2023,R,N,1,2,night,9,Final,142,Minnesota Twins,136,Seattle Mariners,7,9,0,16,-2,641154,Pablo López,669923,George Kirby,3312,Target Field,Cloudy,90,"9 mph, Out To LF",9,1
717265,2023-07-25,2023-07-25T22:40:00Z,2023,R,N,1,1,night,9,Final,116,Detroit Tigers,108,Los Angeles Angels,6,7,0,13,-1,593958,Eduardo Rodriguez,656288,Griffin Canning,2394,Comerica Park,Overcast,85,"7 mph, R To L",10,1
717266,2023-07-25,2023-07-25T23:05:00Z,2023,R,N,1,1,night,9,Final,147,New York Yankees,121,New York Mets,3,9,0,12,-6,593334,Domingo Germán,434378,Justin Verlander,3313,Yankee Stadium,Cloudy,70,"2 mph, Out To CF",9,1
717267,2023-07-25,2023-07-25T22:40:00Z,2023,R,N,1,2,night,9,Final,143,Philadelphia Phillies,110,Baltimore Orioles,4,3,1,7,1,592836,Taijuan Walker,502043,Kyle Gibson,2681,Citizens Bank Park,Partly Cloudy,72,"4 mph, Calm",9,1
717269,2023-07-25,2023-07-25T23:05:00Z,2023,R,N,1,2,night,9,Final,120,Washington Nationals,115,Colorado Rockies,6,5,1,11,1,592866,Trevor Williams,596295,Austin Gomber,3309,Nationals Park,Partly Cloudy,82,"6 mph, Out To RF",9,0
717270,2023-07-25,2023-07-25T22:40:00Z,2023,R,N,1,1,night,9,Final,139,Tampa Bay Rays,146,Miami Marlins,4,1,1,5,3,607192,Tyler Glasnow,665795,Edward Cabrera,12,Tropicana Field,Dome,72,"0 mph, None",9,0
